trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.55, 'e': 0.6960300227856151}",35,0,-94.01326036899137,"{0: 26, 1: 2, 2: 4, 3: 2, 4: 1}",0
183,False,"{'a': 0.55, 'e': 0.6946379627400439}",25,0,-66.70095578816286,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
184,False,"{'a': 0.55, 'e': 0.6932486868145638}",25,0,-59.975965123855005,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
185,False,"{'a': 0.55, 'e': 0.6918621894409347}",20,8,-73.98889130256676,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
186,False,"{'a': 0.55, 'e': 0.6904784650620528}",20,3,-48.05048437068316,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
187,False,"{'a': 0.55, 'e': 0.6890975081319287}",20,2,-59.19991035899997,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
188,False,"{'a': 0.55, 'e': 0.6877193131156648}",20,0,-83.32863487802655,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
189,False,"{'a': 0.55, 'e': 0.6863438744894335}",25,0,-126.28776153619151,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
190,False,"{'a': 0.55, 'e': 0.6849711867404547}",30,4,-80.84412333150719,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 1}",1
191,False,"{'a': 0.55, 'e': 0.6836012443669737}",30,8,-101.63735458934397,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
192,False,"{'a': 0.55, 'e': 0.6822340418782398}",20,0,-71.82307385606612,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
193,False,"{'a': 0.55, 'e': 0.6808695737944833}",25,6,-42.128525153547486,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
194,False,"{'a': 0.55, 'e': 0.6795078346468943}",20,0,-108.50618724685674,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
195,False,"{'a': 0.55, 'e': 0.6781488189776005}",30,10,12.58546700098393,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.55, 'e': 0.6767925213396453}",20,0,-111.62101323853142,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
197,False,"{'a': 0.55, 'e': 0.675438936296966}",20,0,-41.70373135858459,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
198,False,"{'a': 0.55, 'e': 0.6740880584243721}",25,10,-125.17249300265556,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 3}",1
199,False,"{'a': 0.55, 'e': 0.6727398823075234}",25,0,-171.33895086041247,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",0
200,False,"{'a': 0.55, 'e': 0.6713944025429083}",20,9,-36.672850402432346,"{0: 8, 1: 0, 2: 1, 3: 2, 4: 0}",1
201,False,"{'a': 0.55, 'e': 0.6700516137378225}",25,6,14.827752659245823,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.55, 'e': 0.6687115105103468}",30,0,-62.011813079318145,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
203,False,"{'a': 0.55, 'e': 0.6673740874893261}",25,13,-44.068281241247576,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
204,False,"{'a': 0.55, 'e': 0.6660393393143476}",25,0,-73.27665633204633,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
205,False,"{'a': 0.55, 'e': 0.6647072606357188}",20,0,-153.93711079365707,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
206,False,"{'a': 0.55, 'e': 0.6633778461144474}",25,0,-22.893268100042043,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
207,False,"{'a': 0.55, 'e': 0.6620510904222184}",30,0,-139.39793647038127,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
208,False,"{'a': 0.55, 'e': 0.660726988241374}",20,0,-14.979641971083488,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
209,False,"{'a': 0.55, 'e': 0.6594055342648912}",25,0,-11.602823327528514,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",1
210,False,"{'a': 0.55, 'e': 0.6580867231963615}",25,0,-133.39590540548605,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
211,False,"{'a': 0.55, 'e': 0.6567705497499687}",30,0,-77.70500800971645,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
212,False,"{'a': 0.55, 'e': 0.6554570086504689}",20,0,-7.227966602319128,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.55, 'e': 0.6541460946331679}",30,3,-132.32962476936547,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 2}",1
214,False,"{'a': 0.55, 'e': 0.6528378024439015}",25,7,-63.18930764797285,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
215,False,"{'a': 0.55, 'e': 0.6515321268390137}",20,7,-23.256668300863893,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
216,False,"{'a': 0.55, 'e': 0.6502290625853357}",35,0,-116.5035677850123,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
217,False,"{'a': 0.55, 'e': 0.6489286044601651}",25,0,-90.0872699039497,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
218,False,"{'a': 0.55, 'e': 0.6476307472512447}",25,11,-35.810265065795235,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.55, 'e': 0.6463354857567423}",20,10,-98.21837993000398,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 2}",1
220,False,"{'a': 0.55, 'e': 0.6450428147852287}",25,14,-18.126445460247826,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
221,False,"{'a': 0.55, 'e': 0.6437527291556583}",20,3,-22.271443428365,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
222,False,"{'a': 0.55, 'e': 0.6424652236973469}",20,0,-39.01622604163566,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
223,False,"{'a': 0.55, 'e': 0.6411802932499523}",25,0,-56.054041584573774,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
224,False,"{'a': 0.55, 'e': 0.6398979326634524}",25,11,-70.43188392300637,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
225,False,"{'a': 0.55, 'e': 0.6386181367981254}",20,0,-12.445119211524382,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
226,False,"{'a': 0.55, 'e': 0.6373409005245292}",20,11,-9.46357304412787,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
227,False,"{'a': 0.55, 'e': 0.6360662187234801}",25,13,1.8290264362961142,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.55, 'e': 0.6347940862860332}",20,0,-62.90843301206568,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
229,False,"{'a': 0.55, 'e': 0.6335244981134611}",20,0,-73.84895779137386,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
230,False,"{'a': 0.55, 'e': 0.6322574491172342}",25,0,-51.07232342658756,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
231,False,"{'a': 0.55, 'e': 0.6309929342189997}",25,0,-82.72191387677232,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
232,False,"{'a': 0.55, 'e': 0.6297309483505618}",25,0,-67.64959481161132,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
233,False,"{'a': 0.55, 'e': 0.6284714864538606}",20,0,-77.95235676642265,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
234,False,"{'a': 0.55, 'e': 0.6272145434809528}",25,0,-42.198485584775696,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
235,False,"{'a': 0.55, 'e': 0.625960114393991}",30,10,-35.684520469667916,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
236,False,"{'a': 0.55, 'e': 0.624708194165203}",20,5,-99.71447579477741,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 2}",1
237,False,"{'a': 0.55, 'e': 0.6234587777768725}",30,8,-9.086814620483723,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
238,False,"{'a': 0.55, 'e': 0.6222118602213188}",20,10,5.832133062178918,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.55, 'e': 0.6209674365008762}",30,21,5.882792503219797,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.55, 'e': 0.6197255016278744}",20,0,-91.21693501213917,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
241,False,"{'a': 0.55, 'e': 0.6184860506246187}",25,1,-50.32697380008598,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
242,False,"{'a': 0.55, 'e': 0.6172490785233694}",25,0,-10.078647469515348,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
243,False,"{'a': 0.55, 'e': 0.6160145803663227}",25,0,-50.494641337623136,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
244,False,"{'a': 0.55, 'e': 0.6147825512055901}",25,7,-40.40367771045266,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
245,False,"{'a': 0.55, 'e': 0.6135529861031789}",20,13,12.336609903538305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.55, 'e': 0.6123258801309726}",25,0,-35.81637129939097,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
247,False,"{'a': 0.55, 'e': 0.6111012283707106}",25,0,-122.50779180760624,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
248,False,"{'a': 0.55, 'e': 0.6098790259139691}",25,0,-108.46341535328443,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
249,False,"{'a': 0.55, 'e': 0.6086592678621412}",25,0,-80.41437180010317,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
250,False,"{'a': 0.55, 'e': 0.6074419493264169}",20,9,-106.52170196429265,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 2}",1
251,False,"{'a': 0.55, 'e': 0.6062270654277642}",25,0,-110.65636969734693,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
252,False,"{'a': 0.55, 'e': 0.6050146112969086}",20,0,5.757580427638558,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
253,False,"{'a': 0.55, 'e': 0.6038045820743148}",20,0,-72.28958444970094,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
254,False,"{'a': 0.55, 'e': 0.6025969729101661}",25,0,-80.73148571065202,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
255,False,"{'a': 0.55, 'e': 0.6013917789643458}",30,0,-12.834700438025992,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
256,False,"{'a': 0.55, 'e': 0.6001889954064171}",35,0,-189.98921833864833,"{0: 25, 1: 0, 2: 4, 3: 3, 4: 3}",0
257,False,"{'a': 0.55, 'e': 0.5989886174156043}",25,0,-3.2893021274023084,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
258,False,"{'a': 0.55, 'e': 0.5977906401807731}",20,0,-41.16572441692802,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
259,False,"{'a': 0.55, 'e': 0.5965950589004115}",25,0,-59.61719456049843,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
260,False,"{'a': 0.55, 'e': 0.5954018687826107}",20,0,-106.15312367512212,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
261,False,"{'a': 0.55, 'e': 0.5942110650450455}",20,12,-19.480192575946187,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
262,False,"{'a': 0.55, 'e': 0.5930226429149553}",20,6,-42.807508519246255,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
263,False,"{'a': 0.55, 'e': 0.5918365976291254}",20,13,-24.876285090803055,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
264,False,"{'a': 0.55, 'e': 0.5906529244338672}",30,0,-12.931551572691761,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
265,False,"{'a': 0.55, 'e': 0.5894716185849994}",20,1,11.329150472215883,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.55, 'e': 0.5882926753478295}",25,15,-48.242638875055825,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.55, 'e': 0.5871160899971338}",20,0,-28.671172496730957,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
268,False,"{'a': 0.55, 'e': 0.5859418578171396}",25,9,-28.358417853563616,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
269,False,"{'a': 0.55, 'e': 0.5847699741015052}",20,0,-60.22821556853461,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
270,False,"{'a': 0.55, 'e': 0.5836004341533022}",30,6,24.72719873352995,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.55, 'e': 0.5824332332849956}",25,0,-92.00241848300885,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
272,False,"{'a': 0.55, 'e': 0.5812683668184256}",30,16,16.230019512619094,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.55, 'e': 0.5801058300847888}",25,16,18.27115133531653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.55, 'e': 0.5789456184246192}",20,0,-83.96373126676903,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
275,False,"{'a': 0.55, 'e': 0.5777877271877699}",30,18,5.200771366037103,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.55, 'e': 0.5766321517333944}",20,0,-14.853347048815241,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.55, 'e': 0.5754788874299277}",20,0,-73.68431450711206,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
278,False,"{'a': 0.55, 'e': 0.5743279296550677}",30,12,-36.77259634875147,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
279,False,"{'a': 0.55, 'e': 0.5731792737957576}",20,9,-9.53361528823882,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.55, 'e': 0.5720329152481661}",25,18,-12.009446991470297,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
281,False,"{'a': 0.55, 'e': 0.5708888494176698}",25,0,-52.783478250985745,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.55, 'e': 0.5697470717188344}",20,0,-56.902573901143064,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
283,False,"{'a': 0.55, 'e': 0.5686075775753968}",30,0,-65.36629017940677,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
284,False,"{'a': 0.55, 'e': 0.567470362420246}",30,0,-39.353065376878156,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
285,False,"{'a': 0.55, 'e': 0.5663354216954055}",25,13,-4.214295549959775,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.55, 'e': 0.5652027508520147}",25,2,0.2533274623200552,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.55, 'e': 0.5640723453503107}",25,13,-0.5332877012555572,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.55, 'e': 0.56294420065961}",30,23,11.4376259315428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.55, 'e': 0.5618183122582908}",20,1,-58.1764236719082,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
290,False,"{'a': 0.55, 'e': 0.5606946756337743}",30,6,-73.2275979538518,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
291,False,"{'a': 0.55, 'e': 0.5595732862825067}",30,20,16.00863532069297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.55, 'e': 0.5584541397099417}",20,16,8.270285596952638,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.55, 'e': 0.5573372314305218}",30,10,3.1385639122523874,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.55, 'e': 0.5562225569676608}",25,10,-57.97164213578359,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
295,False,"{'a': 0.55, 'e': 0.5551101118537254}",25,11,-11.69564203301236,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
296,False,"{'a': 0.55, 'e': 0.553999891630018}",30,11,-54.64825698085099,"{0: 13, 1: 3, 2: 0, 3: 3, 4: 0}",1
297,False,"{'a': 0.55, 'e': 0.5528918918467579}",25,0,-58.33898392916423,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
298,False,"{'a': 0.55, 'e': 0.5517861080630644}",25,0,-43.98759772357826,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
299,False,"{'a': 0.55, 'e': 0.5506825358469383}",20,0,-21.29127948528979,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
300,False,"{'a': 0.55, 'e': 0.5495811707752444}",20,8,-4.195101941934742,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.55, 'e': 0.5484820084336939}",25,0,-82.56058364129788,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
302,False,"{'a': 0.55, 'e': 0.5473850444168266}",30,14,-38.44226497580025,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
303,False,"{'a': 0.55, 'e': 0.5462902743279929}",25,13,11.070319974165953,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.55, 'e': 0.5451976937793369}",25,0,-70.78997651367037,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
305,False,"{'a': 0.55, 'e': 0.5441072983917782}",30,18,-43.38996729212869,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
306,False,"{'a': 0.55, 'e': 0.5430190837949946}",25,5,-49.56104549349545,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
307,False,"{'a': 0.55, 'e': 0.5419330456274046}",30,10,-25.407652901909902,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
308,False,"{'a': 0.55, 'e': 0.5408491795361499}",20,0,-38.21789876466163,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
309,False,"{'a': 0.55, 'e': 0.5397674811770775}",25,12,-2.652452399911813,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
310,False,"{'a': 0.55, 'e': 0.5386879462147234}",30,6,28.091958456572844,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.55, 'e': 0.537610570322294}",25,0,-87.58742053624256,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
312,False,"{'a': 0.55, 'e': 0.5365353491816494}",20,0,-69.31686031200454,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
313,False,"{'a': 0.55, 'e': 0.5354622784832861}",30,0,-84.00437288454246,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
314,False,"{'a': 0.55, 'e': 0.5343913539263195}",20,4,-36.49625033216586,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
315,False,"{'a': 0.55, 'e': 0.5333225712184668}",25,16,-5.258149135758909,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
316,False,"{'a': 0.55, 'e': 0.5322559260760299}",30,10,-55.595491365452865,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
317,False,"{'a': 0.55, 'e': 0.5311914142238778}",25,10,7.9646105697966,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.55, 'e': 0.5301290313954301}",20,9,8.38157174535361,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.55, 'e': 0.5290687733326392}",30,0,-119.20571513785004,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
320,False,"{'a': 0.55, 'e': 0.528010635785974}",25,3,-31.88355378795113,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
321,False,"{'a': 0.55, 'e': 0.5269546145144021}",30,8,-104.41315080151006,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 3}",1
322,False,"{'a': 0.55, 'e': 0.5259007052853732}",30,0,-187.506540337868,"{0: 20, 1: 3, 2: 2, 3: 1, 4: 4}",0
323,False,"{'a': 0.55, 'e': 0.5248489038748024}",25,8,-21.036702538686168,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
324,False,"{'a': 0.55, 'e': 0.5237992060670529}",25,15,-32.739058536201824,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
325,False,"{'a': 0.55, 'e': 0.5227516076549188}",25,15,6.603733173302738,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.55, 'e': 0.5217061044396089}",20,0,-95.97934968603337,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
327,False,"{'a': 0.55, 'e': 0.5206626922307297}",20,5,-39.02025021080445,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
328,False,"{'a': 0.55, 'e': 0.5196213668462683}",20,0,-45.52602201759241,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
329,False,"{'a': 0.55, 'e': 0.5185821241125756}",20,0,-85.73539039801808,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
330,False,"{'a': 0.55, 'e': 0.5175449598643506}",25,0,-37.98890824554416,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
331,False,"{'a': 0.55, 'e': 0.5165098699446219}",20,0,-36.26941290751381,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
332,False,"{'a': 0.55, 'e': 0.5154768502047326}",25,10,-24.048323076953302,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
333,False,"{'a': 0.55, 'e': 0.5144458965043232}",25,0,-68.44639740905974,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
334,False,"{'a': 0.55, 'e': 0.5134170047113145}",20,2,-32.77812969916933,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.55, 'e': 0.5123901707018919}",25,11,-35.88627874469681,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
336,False,"{'a': 0.55, 'e': 0.5113653903604881}",20,0,-62.7687307116904,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
337,False,"{'a': 0.55, 'e': 0.5103426595797671}",20,0,-69.91571091631653,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
338,False,"{'a': 0.55, 'e': 0.5093219742606075}",25,5,-46.61555494411504,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
339,False,"{'a': 0.55, 'e': 0.5083033303120863}",25,0,-6.700029605885961,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
340,False,"{'a': 0.55, 'e': 0.5072867236514622}",20,13,1.9715384498218698,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.55, 'e': 0.5062721502041593}",25,7,-55.976784212774156,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
342,False,"{'a': 0.55, 'e': 0.505259605903751}",25,0,-38.39098440984464,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
343,False,"{'a': 0.55, 'e': 0.5042490866919435}",30,20,6.4565343203569014,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.55, 'e': 0.5032405885185596}",25,17,-8.902488240926811,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.55, 'e': 0.5022341073415224}",30,2,-47.256097755212885,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
346,False,"{'a': 0.55, 'e': 0.5012296391268394}",20,0,-33.82913889298255,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
347,False,"{'a': 0.55, 'e': 0.5002271798485857}",20,4,-55.4796121367818,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
348,False,"{'a': 0.55, 'e': 0.4992267254888885}",20,0,-20.906353092541945,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
349,False,"{'a': 0.55, 'e': 0.49822827203791076}",25,12,5.817359588473801,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.55, 'e': 0.49723181549383494}",20,11,-44.77483830340863,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
351,False,"{'a': 0.55, 'e': 0.49623735186284723}",25,7,-55.61783626256904,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
352,False,"{'a': 0.55, 'e': 0.4952448771591215}",20,10,-5.709692996166437,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.55, 'e': 0.4942543874048033}",20,0,-167.3300087210376,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 4}",0
354,False,"{'a': 0.55, 'e': 0.4932658786299937}",20,0,-44.319644070336736,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
355,False,"{'a': 0.55, 'e': 0.4922793468727337}",20,5,-37.62374875291555,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
356,False,"{'a': 0.55, 'e': 0.49129478817898825}",25,0,35.40404431601513,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.55, 'e': 0.49031219860263026}",30,20,-36.16460108982102,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.55, 'e': 0.489331574205425}",25,14,-12.693901087075607,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
359,False,"{'a': 0.55, 'e': 0.48835291105701417}",20,0,-21.78911534423385,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
360,False,"{'a': 0.55, 'e': 0.4873762052349001}",20,0,-6.6233305670868585,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
361,False,"{'a': 0.55, 'e': 0.4864014528244303}",20,0,-35.5164823097969,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
362,False,"{'a': 0.55, 'e': 0.48542864991878143}",20,0,13.029683254825569,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.55, 'e': 0.4844577926189439}",30,0,-71.87119315442553,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
364,False,"{'a': 0.55, 'e': 0.483488877033706}",30,13,-5.244976157458401,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
365,False,"{'a': 0.55, 'e': 0.48252189927963857}",20,12,-6.637608580122398,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
